K	Lag	Month	Model	CoefB0	CoefBvazao	CoefBX1	CoefBX2	CoefBX3	NSE.orig	NSE.comp	Alpha.NSE	Beta.NSE	r.NSE	KGE.orig	Alpha.KGE	Beta.KGE	r.KGE
224	6	8	PARX	70.4260659854528	0.102652270473647	-2.35890416281415	-4.52754791562573	0	-5.55298813561234	-5.05800411267106	0.923543185180748	2.22482364006968	0.403212401751341	0.155341869848757	0.923543185180748	1.59282904354872	0.403212401751341
224	6	8	RIDGE	76.8722280433333	0.0818128251987661	-2.33252370212723	-16.4674248000632	1.35784536090257	-4.5077604220615	-4.11985001696199	1.00262809577647	1.96954412263222	0.381256587409618	0.188659950645607	1.00262809577647	1.52480697230028	0.381256587409618
224	6	8	PARX1	69.5702477737834	0.105131627708396	-1.97669438267362	0	0	-5.71055327649305	-5.19761129864874	0.854033303104627	2.26482223992152	0.387093430784618	0.127556627369281	0.854033303104627	1.60348711606574	0.387093430784618
224	6	8	PARX2	77.2139457258161	0.100616529082921	0	-1.3018673618565	0	-5.99148002198964	-5.45701917849857	0.799765080955681	2.31184091903199	0.329605188875057	0.0677990288227356	0.799765080955681	1.61601576690528	0.329605188875057
224	6	8	PARX3	77.6537042682296	0.0996206388696239	0	0	2.9570332013726	-6.47867472705502	-5.91599052193931	0.812886437131452	2.37209655182017	0.228590287593889	-0.0146915176719438	0.812886437131452	1.63207155151261	0.228590287593889
224	6	9	PAR	66.7654918056672	0.0850217712847586	0	0	0	-4.82608036910107	-4.3820032980466	0.760781896045533	2.10731362415392	0.41901398361523	0.146807539475925	0.760781896045533	1.57720648142663	0.41901398361523
224	6	9	PARX	72.3036489175782	0.0861308867700149	0	0	0	-6.70333118711239	-6.08922060690383	0.770706353852706	2.47812546132872	0.41901398361523	0.0775821362489036	0.770706353852706	1.67877418039358	0.41901398361523
224	6	9	RIDGE	75.1048358914014	0.0754321170796464	0.661403144963504	-8.6794654095011	-1.4859173600477	-4.85445805110748	-4.40303826910954	0.832325701976495	2.12466416639888	0.482939324792868	0.203669303403721	0.832325701976495	1.58195890428636	0.482939324792868
224	6	9	PARX1	65.8580836539356	0.0890724987926449	-2.29591086185347	0	0	-6.26286872873562	-5.68546064651171	0.702351310130554	2.40293171401915	0.414263866369961	0.0700107400191071	0.702351310130554	1.65817813915303	0.414263866369961
224	6	9	PARX2	71.3968193602155	0.0873161874173132	0	2.61029314033648	0	-6.89925248154054	-6.26882318788032	0.759637534120197	2.51083510740993	0.403165262677237	0.0582127276923619	0.759637534120197	1.68773355858334	0.403165262677237
224	6	9	PARX3	72.6027589873135	0.0855995862155977	0	0	1.62298150045127	-6.96315803357894	-6.32856193619889	0.738047237027471	2.51911908686361	0.380810829906674	0.0366111603281032	0.738047237027471	1.6900025927593	0.380810829906674
224	6	10	PAR	78.8725892234534	0.132750667042955	0	0	0	-4.73912896211661	-4.24510142436	0.752235161845771	2.22267302533821	0.838189808110683	0.0542274389290102	0.752235161845771	1.8982849125138	0.838189808110683
224	6	10	PARX	99.4392835281463	0.106278142202225	0	0	8.1601105740948	-9.22507735646654	-8.34232910984534	0.563738685109348	2.97110795263517	0.712169204158563	-0.309580098302141	0.563738685109348	2.20076206301007	0.712169204158563
224	6	10	RIDGE	99.2045347520744	0.0927761110296586	1.13762131711101	-13.185589046076	8.87931803450181	-6.37114859532551	-5.74543659872962	0.505090770824497	2.50142358787128	0.75907153554753	-0.15107913434984	0.505090770824497	2.01094090006739	0.75907153554753
224	6	10	PARX1	83.3981957662583	0.119756449609122	-5.56303779510892	0	0	-6.92067576494922	-6.22881507636092	0.734083341995847	2.63032448300261	0.836873752765788	-0.107865859552761	0.734083341995847	2.06303571022885	0.836873752765788
224	6	10	PARX2	92.1860727944289	0.120621486525242	0	14.496003691031	0	-8.93996381611084	-8.07722881886954	0.673750394615927	2.93723508974222	0.745128133365285	-0.257195104343158	0.673750394615927	2.18707247334326	0.745128133365285
224	6	10	PARX3	99.4392835281463	0.106278142202225	0	0	8.1601105740948	-9.22507735646654	-8.34232910984534	0.563738685109348	2.97110795263517	0.712169204158563	-0.309580098302141	0.563738685109348	2.20076206301007	0.712169204158563
224	6	11	PAR	177.23274108997	0.259761454809776	0	0	0	-1.88778563123373	-1.7078376980737	0.218362423490842	1.34144673080978	0.319019589753712	-0.205799714468037	0.218362423490842	1.61584196938897	0.319019589753712
224	6	11	PARX	215.192999681776	0.149742456185396	0	0	0	-3.22617022634503	-2.92702114791107	0.125877511950567	1.72959266428243	0.319019589753713	-0.363200696946846	0.125877511950567	1.79403507284215	0.319019589753713
224	6	11	RIDGE	219.82855612583	0.0746758154605711	-4.96878277247415	-14.3798235371687	1.87888520336544	-2.7621403332536	-2.5109854071537	0.0799256576848503	1.58478681878635	0.0434901932806548	-0.513534343544501	0.0799256576848503	1.72755646059378	0.0434901932806548
224	6	11	PARX1	203.204783107622	0.0973446688804711	-17.5072594897841	0	0	-2.88153989430045	-2.635345292017	0.146476328882779	1.56905896091715	-0.518663853124024	-0.88513301818919	0.146476328882779	1.72033599127363	-0.518663853124024
224	6	11	PARX2	224.140701762803	0.125312436803131	0	-28.915685219237	0	-2.63745091443644	-2.38477111474238	0.153386795355273	1.58959051234605	0.539663113777553	-0.208807768020662	0.153386795355273	1.72976177820663	0.539663113777553
224	6	11	PARX3	204.0783696093	0.19637209712649	0	0	-17.6327890785949	-2.17247508455595	-1.95043167512614	0.247313091911059	1.49011210796306	0.669528212282595	-0.0694539067572051	0.247313091911059	1.68409244594033	0.669528212282595
224	6	12	PAR	352.805382501348	0.391191448144923	0	0	0	-0.607546861638883	-0.548815220927991	0.103127729844962	0.766365713683043	0.238231341452844	-0.220058571920674	0.103127729844962	1.32229111188385	0.238231341452844
224	6	12	PARX	473.027917133441	0.0626356166499232	18.990942169023	0	2.33796759710563	-1.43917225001036	-1.28562664369307	0.197871163852521	1.23913520778519	0.730228728981245	0.00614649923909272	0.197871163852521	1.52111186181887	0.730228728981245
224	6	12	RIDGE	417.762843773936	0.0226871372705259	0.62794843509932	-2.35368192759961	-0.422092984089782	-1.07109912383648	-0.972055048467953	0.0126732425898356	0.995208899520735	0.731711563303282	-0.10542304445971	0.0126732425898356	1.41852992253761	0.731711563303282
224	6	12	PARX1	471.030032525182	0.0707676313106075	18.6967096673054	0	0	-1.39046822661481	-1.24046629616995	0.198269860965624	1.22475275237436	0.753679718617861	0.0157565353100894	0.198269860965624	1.51506339505787	0.753679718617861
224	6	12	PARX2	442.886060341012	0.00593047177905422	0	5.26886591995357	0	-1.64374851990623	-1.49497430216104	0.00810976208783642	1.21973037079998	-0.441835185202909	-0.823692391573579	0.00810976208783642	1.51295125862874	-0.441835185202909
224	6	12	PARX3	441.239811047179	0.0173051861953363	0	0	-4.94480398955279	-1.50309994256029	-1.36373665316474	0.0258467474780252	1.1805222971022	0.591259986810419	-0.167269454304655	0.0258467474780252	1.49646250731684	0.591259986810419
225	1	1	PAR	306.172250211115	0.404306149745979	0	0	0	-0.16628728146535	-0.109325783381084	0.519452580927699	-0.715998242147559	0.647950080455422	0.345360532746116	0.519452580927699	0.728544913000225	0.647950080455422
225	1	1	PARX	273.57567546669	0.34318844935267	-23.4725946574076	95.6651649673188	0	-0.221563618414767	-0.159195199800516	0.583743795711822	-0.749210095719658	0.636304310398638	0.378528944045797	0.583743795711822	0.715953364487764	0.636304310398638
225	1	1	RIDGE	401.697232962275	0.148519739252312	-21.3840747941971	68.2743440688078	9.68146016070464	-0.189204568452776	-0.142031036147765	0.348745354465017	-0.651584062685008	0.579440086704878	0.18634836616765	0.348745354465017	0.752966141518301	0.579440086704878
225	1	1	PARX1	256.515678949872	0.372294204647378	-27.5281200453207	0	0	-0.316684183991991	-0.245768667863245	0.550587002176972	-0.798899020626961	0.631704909043702	0.344749892178271	0.550587002176972	0.697114894447418	0.631704909043702
225	1	1	PARX2	287.629421857972	0.374263641020589	0	102.127243287816	0	-0.243269250348988	-0.176782206734415	0.561817335484316	-0.773552449760943	0.656120644276577	0.370502119273022	0.561817335484316	0.706724492899704	0.656120644276577
225	1	1	PARX3	229.066587555449	0.499713345498834	0	0	-57.5413094110465	-0.458283192386866	-0.364564234151979	0.473143129005353	-0.918406567982814	0.742661963584192	0.318061633044157	0.473143129005353	0.651806219432645	0.742661963584192
225	1	2	PAR	231.916349219354	0.638011415404052	0	0	0	0.313752515581307	0.320602062359946	0.487727476732463	0.261716388073787	0.64275199944299	0.358700955118814	0.487727476732463	1.14565436131009	0.64275199944299
225	1	2	PARX	273.953162381305	0.462402416194819	0	126.10298256095	27.3089954247208	0.184117489095497	0.188256580212006	0.447447976462087	0.203447563674498	0.480343197007991	0.233073019147962	0.447447976462087	1.11322571416028	0.480343197007991
