K	Lag	Month	Obs	SimPAR	SimPARX	SimRIDGE	SimPARX0	SimPARX1	SimPARX2	SimPARX3
224	5	9	65.4822405	113.579186933349	122.967048464054	114.981483037561	118.685192256144	117.741194910793	119.819277667173	122.967048464054
224	5	9	48.2656905	79.2442801484146	85.8589852454795	81.6238202199816	85.9906572825724	84.2569929053709	85.7535788423469	85.8589852454795
224	5	10	113.26626	126.191786634395	130.666076341224	119.267073515537	136.801230522516	130.166418840612	138.093356219682	138.223040961813
224	5	10	65.1477195	106.920508762027	122.098786053516	114.069976544363	122.124517389912	118.701510238855	122.248632918261	125.432036649222
224	5	10	77.883552	110.294411597967	120.31694162796	109.393276030043	124.694030651477	121.052605899681	125.438410076527	124.561677640843
224	5	10	56.085732	99.8366310083617	119.106876070825	108.294939540328	116.72954346314	113.810301695352	118.05605986799	122.511828676535
224	5	10	34.2079605	110.596349190852	132.032061432246	122.895635945413	124.923981745747	124.418575902561	126.243663050631	132.781890316756
224	5	10	46.778004	83.4394493498872	107.697658291218	93.4143570876204	104.241698444326	103.262594097916	106.53471760644	109.764023651045
224	5	10	29.658573	83.4258510575606	111.227443667377	103.796335689793	104.231342190999	104.218584479274	104.272468477178	110.739575511987
224	5	10	56.1676455	91.0431148898343	116.775814688371	110.270485643496	110.032534870699	112.948305936108	109.574583619525	113.217909100489
224	5	10	37.901916	106.406548815315	126.121352606576	112.323901934465	121.733093284592	121.895427897024	124.335464660502	127.220180970892
224	5	10	76.0279905	122.513032285786	126.635366463557	114.020717696651	133.99954696954	126.652769609965	135.583454150672	135.139195324465
224	5	10	57.67299	94.5346845818246	110.560821515431	98.9960197037309	112.691661426355	109.439634031833	113.623324273843	114.380500243529
224	5	11	178.6611915	223.633601427856	234.525021180125	228.849116435916	237.303723644449	237.994866696803	234.525021180125	225.876567410001
224	5	11	200.927439	222.613624084418	236.088181346655	227.938638277423	236.582890504168	236.757194737213	236.088181346655	211.15172734952
224	5	11	121.150557	216.623112659856	228.583404857613	231.45023821573	232.349307091919	232.506496491589	228.583404857613	240.312604341388
224	5	11	113.241735	193.729551543576	210.974076321401	208.603261166909	216.17008736924	216.249691140118	210.974076321401	178.763296119162
224	5	11	44.6104845	198.779075554102	213.567978569148	205.313247874325	219.738660997706	219.487944655743	213.567978569148	161.848237183534
224	5	11	97.278903	178.540689346663	194.947178255994	201.276065102497	205.435892825492	205.620665575928	194.947178255994	183.051034924829
224	5	11	66.441168	179.40215669754	205.562527159681	209.866874064356	206.044704599377	205.759248278205	205.562527159681	177.860951946794
224	5	11	167.0981445	184.395221463225	210.053803920887	213.859328768176	209.573377640817	209.416900830586	210.053803920887	186.473622348429
224	5	11	56.2304295	194.037029121119	206.997908056869	208.877781876286	216.387386340842	216.002799182485	206.997908056869	188.820260709741
224	5	11	200.0881935	216.275079850102	226.730752883857	230.135833497596	232.103347135269	231.844203231108	226.730752883857	237.013777539111
224	5	11	195.6442635	182.542403991646	206.175144785384	212.415909069037	208.263964010214	208.569210693664	206.175144785384	195.334148078444
224	5	12	493.919766	407.089387999322	445.426747725859	419.276148315822	445.994783726284	449.915136003621	446.895977427339	445.426747725859
224	5	12	250.317846	399.637231414691	444.208743272234	418.08128076285	446.72127277309	449.976794824158	450.044632965873	444.208743272234
224	5	12	469.334925	395.588643927814	447.946357975376	418.184872694477	447.115957778813	448.956192965196	451.296500230872	447.946357975376
224	5	12	259.870824	391.301269701673	445.463398899173	417.354576810015	447.533921408466	455.980779483207	452.386937689288	445.463398899173
224	5	12	124.629183	385.023679100427	442.604865806238	416.668261864817	448.145905437565	447.917481267293	452.212183237681	442.604865806238
224	5	12	223.925022	370.883532528996	449.074124098645	415.898837797126	449.524387154598	451.972965826963	457.200491352104	449.074124098645
224	5	12	246.6386055	371.194396579702	447.914259572514	417.135768179733	449.494081923445	443.872596996102	450.394630756124	447.914259572514
224	5	12	328.4736255	376.275847036315	447.031909923002	416.970476396915	448.998706114215	451.236529391814	451.732924413854	447.031909923002
224	5	12	202.7712285	382.90426291876	447.281279183474	417.264335939197	448.352521149959	450.766689020003	452.141507108742	447.281279183474
224	5	12	191.3543505	393.785240176242	447.683873285922	418.787912325902	447.291766359538	443.208331661238	447.736611934661	447.683873285922
224	5	12	447.906942	379.318784415939	447.951138434996	417.315012732283	448.702059009272	455.909588862659	451.400590374096	447.951138434996
224	6	1	677.388348	529.012171948666	549.641076054246	548.791831630102	550.976391070026	545.308713521799	562.090666518657	555.696552817253
224	6	1	223.062723	517.19232823466	557.401321125239	549.268659587283	541.165134916901	536.335728537705	575.997553406107	561.857693368838
224	6	1	387.56367	510.770875489551	525.531338037273	547.871178843927	535.83490219286	532.873523270908	579.118874897968	529.084286077097
224	6	1	132.3010935	503.970683797261	534.910073795413	548.14835555939	530.190290961296	518.344978001729	580.150254209397	547.261774148155
224	6	1	333.259434	494.013815746439	569.129516789338	549.413457474425	521.925428472995	521.661608258279	564.538537560037	567.497569995965
224	6	1	144.457155	471.586170719208	502.896362613832	546.52371952473	503.308991944924	499.357730157345	581.394470212934	507.096995531843
224	6	1	191.2572315	472.079231278782	524.90820016205	546.491706454226	503.718264991678	510.584005836651	516.299489031172	516.780197093576
224	6	1	187.376886	480.138904952506	523.320955199521	546.808987926369	510.408330007495	506.777621177237	540.504976472377	526.642618072089
224	6	1	280.160847	490.652215953447	524.168751783707	547.266000339056	519.135077140832	515.314900795809	559.154908996442	528.010058720997
224	6	1	240.9841215	507.910502085589	535.655781882658	547.711061272945	533.460602088824	538.424868384885	540.709906658408	530.310319540104
224	6	2	557.3840895	472.555099884052	486.632250648921	513.644590890833	472.778679055749	492.202742205618	469.277248762361	470.969034682174
224	6	2	383.369895	457.199883083087	383.228894033021	497.065373815134	456.934245305987	387.257125977366	448.611946180529	487.584138849746
224	6	2	155.205972	452.449467427887	439.299161551936	483.724343782873	452.032481487978	467.424334369451	433.267430957913	446.4294439506
224	6	2	181.836198	437.213568578825	460.714308409896	505.641471860013	436.311167158059	466.742670098976	428.370284664533	459.8208669465
224	6	2	483.3362475	403.207952286492	392.616707863935	502.58157168089	401.222132503086	388.445599292183	391.488801680713	477.404307678836
224	6	2	209.8824975	366.629751741449	400.747180208536	453.978726982525	363.478551104416	433.236132870259	340.369399024898	367.586462443886
224	6	2	296.3399895	359.239844570788	425.472550241752	475.012247723228	355.853201615696	432.387272221387	349.539314737844	367.440372507641
224	6	2	156.131055	376.331304840097	446.436530885107	487.021014163912	373.489195521477	451.602796306497	367.034374013259	393.429770101952
224	6	2	449.402967	395.51696243346	384.835471647759	478.512682150862	393.286107842802	386.800875350195	389.834044145222	405.570379791403
224	6	2	283.996557	445.713021190078	413.22027007737	481.173694056873	445.081412186431	434.217347916548	430.933619293527	440.914922151189
224	6	3	247.945788	456.86402908222	444.80409239579	509.448376421184	445.678278462861	433.809377268137	446.595204073364	444.462279880069
224	6	3	202.251789	437.747162863462	428.607377451065	507.381053622775	424.848785283071	392.720809843889	413.225865658796	435.879731742528
224	6	3	157.7894355	421.699890727234	376.633251285254	491.918431482229	407.36388259605	377.399323275871	376.724352263541	412.118043463158
224	6	3	215.016561	426.206065316818	422.494217083713	503.247580502077	412.273752854418	392.528066114844	405.874642284674	423.225912127321
224	6	3	176.4892575	370.632531152863	385.229746372502	493.190823800901	351.7215400807	319.568463027244	330.450277719584	387.848882750681
224	6	3	134.4946095	343.926800724097	295.798634775867	464.748396507496	322.623317419003	274.942652594892	291.80817800022	329.848107231112
224	6	3	316.194939	329.344919278292	311.675259955366	458.944984325795	306.735085705278	331.891494614962	306.472364422276	309.890577334557
224	6	3	235.715661	362.972951038223	327.912276983002	477.145109906528	343.375759452628	280.166777302772	314.5784175656	355.876480180369
224	6	3	568.0848375	363.191646521065	329.734105762173	473.098997832572	343.614047256507	315.160573942731	325.131403518127	349.26979312967
224	6	3	369.300393	410.820117844275	349.854669259126	479.229918778694	395.509421071341	399.612763460459	366.544202861996	390.065606359506
224	6	4	234.4065165	405.399182552838	332.363810488081	370.124371103296	412.415858877538	321.976896951542	425.875531409194	404.086284198691
224	6	4	315.721116	371.068676591867	376.710305795701	407.161409170492	366.506838965015	409.918133274187	334.134840029158	375.146427019841
224	6	4	200.1784455	380.155144490019	266.454089991353	338.621171942965	378.657863949762	329.104531531629	323.286747098141	382.094844855745
224	6	4	245.854296	364.603338851895	369.954858936365	406.134438663757	357.86096233905	425.859279033917	303.584149888631	374.560552810412
224	6	4	97.2215145000001	348.994491262399	320.669839019431	385.313780538241	336.987780463653	424.674298487705	237.695208776143	384.726020809962
224	6	4	106.6126275	357.962675850342	248.657008080144	332.403164141746	348.980629194025	343.851502558113	261.802999337375	350.022649427061
224	6	4	203.8836825	345.748699244091	392.089930725445	419.922884513074	332.647293010022	427.630242220836	295.896623065216	333.205149595956
224	6	4	241.6394295	364.661780605756	251.808363879749	335.215460698214	357.939114512069	317.830994655304	299.062186372616	377.438863961858
224	6	4	424.933884	351.629969396078	293.814470268373	361.708498917603	340.512115882876	359.780572272827	279.11134545469	351.372063053148
224	6	4	150.311763	378.831281287296	273.2213071493	340.736191645393	376.887506641182	348.77530734085	308.739241151095	364.006914308353
224	6	5	145.9546515	240.366942495158	259.61463195716	264.561308123664	255.849475219814	218.880112733747	292.02793980461	238.659156166587
224	6	5	157.881159	242.065812102868	156.566666379205	191.623124123834	258.141940076799	186.288260728878	258.117703935345	263.147688154511
224	6	5	120.9136455	235.978997509269	264.371653755836	263.114285739228	249.928355889125	259.410103711646	250.603039545182	244.799818516057
224	6	5	158.948487	235.375570401554	177.249392161323	205.696566282163	249.11408772404	220.544535452971	228.771153930379	261.228264468498
224	6	5	62.95077	230.139144927814	204.077923369044	229.759793406061	242.048023724608	239.145047496429	220.170730414209	285.031487475933
224	6	5	62.902701	234.157638635648	184.975846268651	209.932970141864	247.470603280693	223.21480502492	229.242604486193	237.851656860064
224	6	5	89.829189	231.804781884095	201.554545640902	225.923308721083	244.295644242062	214.687864066022	243.713116715468	223.422235793297
224	6	5	144.1378395	239.484705417679	240.13522657979	247.27931462944	254.658979206188	243.072125069505	255.853905179262	271.091438201902
224	6	5	201.0731175	231.025723207507	198.660221872132	224.345677601248	243.244377782588	224.076304938327	231.941748925368	245.968396990549
224	6	5	102.1716405	242.001779370215	204.802066999972	214.225112036689	258.05553392259	240.916772287664	239.300479769046	240.038823516187
224	6	6	136.906398	173.205775354589	179.894911338768	180.557372870547	183.947587918906	168.478821337972	202.038578959961	176.296739954114
224	6	6	125.821098	162.42022860595	196.960241607363	185.735038744015	178.791793321816	197.228862671284	176.288130996638	176.962318997157
224	6	6	83.4571035	172.117274279091	154.276940858097	148.860526157122	183.427253800037	162.53188309936	178.822151900377	186.817509417301
224	6	6	92.8011285	162.843189520247	187.244949176037	170.533849542566	178.993980531007	186.484565405736	169.180664893752	189.506836006146
224	6	6	55.3504725	156.855326036378	215.694729887975	180.985094056717	176.131613428279	194.189232062216	158.908054498138	211.17381660522
224	6	6	56.9445975	161.251678550677	181.563881804269	171.695252751497	178.233193539921	193.627828991922	169.160296044096	174.577369317824
224	6	6	66.184146	162.257329149278	162.64950247491	162.797731962461	178.713922801373	169.587016469014	186.017558221659	166.145688436687
224	6	6	84.0260835	165.880598760149	178.055891069889	162.094357884194	180.445947548833	177.353801818525	170.359538813703	193.86048318886
224	6	6	125.1770715	160.315088113683	194.412981418413	180.855060209777	177.785476977443	182.371716721217	181.227661740699	183.174329135886
224	6	6	62.755551	159.809602477968	164.564872732464	159.764427869848	177.543840631112	184.317687663315	169.904759945876	167.529793893599
224	6	7	118.5249105	137.803175454494	134.162533833471	130.782990865278	145.868157615583	140.321078857353	144.411679536036	137.432325233902
224	6	7	103.615182	162.705723853058	172.769198326024	169.781077150208	169.675741123041	168.097442963839	180.102602787578	165.117205839408
224	6	7	95.515065	94.23140410168	114.965286987823	113.593796828375	104.212236765739	119.23829570571	105.546491361147	103.474358228629
224	6	7	86.937201	119.024393588642	106.4597699615	101.001343306682	127.915078666226	110.020340312363	116.038251414401	127.670302815123
224	6	7	74.377458	80.5521386199253	75.6690279702394	70.4127774828913	91.1344484982398	80.5370678828909	73.8878296284945	97.1124963038637
224	6	7	46.0868895	110.839854977776	143.335972280155	131.174981930203	120.090414164843	139.265713261834	110.544496422306	141.497664965935
224	6	7	46.7088435	82.3842563704229	81.7562929238358	76.9373894032677	92.8860080431651	89.3152450677872	77.9316104815872	96.0983916380858
224	6	7	56.875437	89.4377951239325	95.1252765025138	96.7086330269008	99.6294027435627	98.5318658227021	100.273996240215	94.3699999712238
224	6	7	70.1370855	88.8529634439831	82.1126150945775	75.5174816583801	99.0702861087766	86.4235695933388	80.6238448866829	106.068901057711
224	6	7	91.906947	102.837027436221	121.459993688127	114.109348984581	112.439470898235	129.205582924895	103.756340475328	117.429447882959
224	6	7	62.963523	96.9324526531036	101.705943405488	100.171280913146	106.794520229925	105.941440910297	103.032088048171	104.72133752123
224	6	8	93.2651415	103.322165729864	109.050460290234	103.416217917118	109.929403154578	109.543341241213	109.809143004112	108.243377329705
224	6	8	86.5109565	125.806541502976	138.861957936963	138.017153983899	133.169272634401	136.150270944323	133.783260702986	133.098502562112
224	6	8	84.4214265	108.713277851951	117.166246007104	114.042451325779	115.501661123074	116.442821615858	115.657349708191	115.189064076607
224	6	8	77.719725	86.3009332573193	92.9384179021916	85.8755611371549	92.3362431291736	94.4108104182957	91.7975225121229	91.6138190135479
224	6	8	62.7619275	88.9167972988265	90.37611741231	82.0144026571188	95.0400023758185	93.3903871841002	94.2649851753148	96.7694951596889
224	6	8	46.6725465	118.532886099563	124.995840311461	116.943062511888	125.651216366249	126.832151280208	125.057538281177	132.090678802775
224	6	8	43.422003	91.6717610140947	94.3297532890473	89.6751595224757	97.8875351608312	96.0695445310953	97.4883475704055	100.883717369884
224	6	8	50.9398965	100.16440559179	103.796283674825	103.497743982442	106.665539652296	103.034297598563	107.08653680959	104.886682767382
224	6	8	59.378949	86.3918033594022	86.0028354848479	78.2916596183966	92.4301665421842	89.3364680601834	91.6436080126969	95.1189293889253
224	6	8	81.458316	115.19964933806	119.574493117071	115.36096895728	122.2059800802	119.967564037458	122.217408457099	123.968534340949
224	6	8	52.6566465	98.9519209051964	100.338824735586	100.014420968948	105.412314472862	100.132100758176	105.765330533485	104.576786909646
224	6	9	82.7282205	109.056185003989	115.146027431317	111.948519567808	115.146027431317	111.190906068919	115.211440128869	114.207350049432
224	6	9	75.5679015	87.8462818840224	93.6594395089083	92.236324397987	93.6594395089083	94.4124547344036	92.9561015326675	93.8361287247985
224	6	9	69.5573145	83.9612971519584	89.7237748549701	86.3017091608725	89.7237748549701	88.0549945106433	89.801112327657	90.3298075868786
224	6	9	71.245125	80.1810291018993	85.8941929201332	78.8242825597999	85.8941929201332	85.8572244935933	87.1008319953573	86.1803385845068
224	6	9	50.4297765	85.0465806774445	90.8232159867472	83.4391677044148	90.8232159867472	89.9712810812188	91.9536820199326	91.5857306122529
224	6	9	40.42701	81.770921091049	87.5048251714347	78.6142684799261	87.5048251714347	87.8337949823101	88.3988475772417	90.6691294680818
224	6	9	34.9652925	78.2004617336091	83.8877888996	78.1617277042423	83.8877888996	82.4972403847912	84.5051292870516	85.4350018241429
224	6	9	47.560842	93.6489455907234	99.5377994058389	98.1037413970048	99.5377994058389	97.6190643510182	99.1762338722085	98.8490323908077
224	6	9	47.6427555	86.8064548234449	92.6060478250884	81.328492754677	92.6060478250884	91.9416050536329	94.6284852085108	94.1781371504996
224	6	9	65.4822405	115.065070929931	121.233299732053	113.62385790451	121.233299732053	117.425070043452	121.985747752486	122.07834942564
224	6	9	48.2656905	98.1640653546847	104.111819251183	100.177630297618	104.111819251183	104.269337949332	104.089719771332	103.896603270921
224	6	10	113.26626	151.866977270602	156.939503965175	140.551582479687	158.933576331749	167.147837609219	163.992318701149	156.939503965175
224	6	10	65.1477195	109.990210648044	127.478976615947	119.845283551885	123.39426106155	121.402296955024	123.185330234861	127.478976615947
224	6	10	77.883552	120.784777972	134.424712055865	125.643254222355	132.555224580754	122.649457432082	134.792963552912	134.424712055865
224	6	10	56.085732	105.4464113912	124.374326169966	111.356495410823	119.538101015362	114.437504716209	126.179922722096	124.374326169966
224	6	10	34.2079605	111.50991101283	133.040799369104	122.083057389056	124.683976451163	116.974964859932	129.775247761118	133.040799369104
224	6	10	46.778004	91.7788101242547	120.309143938165	105.98031687563	107.938896263204	113.205213083835	114.902088006521	120.309143938165
224	6	10	29.658573	93.0254866392805	117.92929051225	108.920556146181	108.99690606866	108.04998527832	111.131173081711	117.92929051225
224	6	10	56.1676455	105.938284074502	120.889329427858	111.903308872107	119.955535783481	120.374330028238	120.528556216991	120.889329427858
224	6	10	37.901916	110.950384673458	132.336976232603	114.0402105967	124.209126442896	118.150245939046	136.995303139834	132.336976232603
224	6	10	76.0279905	135.282845773607	150.791589683638	139.708423964893	144.859216602251	138.31917703237	148.754445217272	150.791589683638
224	6	10	57.67299	98.826576026106	113.737655973646	108.684516125468	113.920083316016	101.909208832491	113.105793038238	113.737655973646
224	6	11	178.6611915	232.841759900811	247.24945343429	228.159128042392	247.24945343429	219.757285676804	237.105799027312	241.85517559045
224	6	11	200.927439	215.146133699864	237.048607689069	229.992217895363	237.048607689069	222.864951642194	236.074255867975	224.500044698219
224	6	11	121.150557	218.244180638864	238.834512215833	227.195348896549	238.834512215833	223.745815663119	232.990864301441	239.336652932413
224	6	11	113.241735	208.641445551403	233.298905945276	224.219959743298	233.298905945276	221.202664446277	222.885272035276	211.361204440709
224	6	11	44.6104845	218.521431312903	238.994336532108	231.981434912896	238.994336532108	236.900124534447	228.634360630801	209.181823603545
224	6	11	97.278903	193.584924686566	224.619402600338	216.440671358939	224.619402600338	220.562361913411	206.618372220637	203.667976386439
224	6	11	66.441168	193.572438213194	224.612204630211	226.761941604107	224.612204630211	224.559341464266	224.289348398072	199.920292237658
224	6	11	167.0981445	200.566901908992	228.644243079778	233.683105716172	228.644243079778	240.726103291619	232.239326156715	216.559092234644
224	6	11	56.2304295	214.674195971628	236.776553797762	225.220860905771	236.776553797762	237.449207463275	216.346996569891	215.958816977627
224	6	11	200.0881935	229.463786614907	245.302182169081	224.681579783228	245.302182169081	214.859896038004	232.867937502801	240.978413190581
224	6	11	195.6442635	203.772995066551	230.492432082737	221.716141186502	230.492432082737	217.017251931656	223.178541515069	224.085061900673
224	6	12	493.919766	407.100346546926	498.601102884639	420.741366280737	444.262184923368	496.829817319803	445.028750762906	442.265577295904
224	6	12	250.317846	406.361994595273	459.833534899564	419.451710344349	444.266576846076	457.52397821423	444.403053185492	439.823121861469
224	6	12	469.334925	402.025520035153	455.778318727187	419.256335080863	444.292371402522	456.248036080548	445.331277886726	445.683756949533
224	6	12	259.870824	385.453087677494	453.631067555983	417.262830277087	444.39094883817	450.445530086832	445.824382112253	437.855054587972
224	6	12	124.629183	389.108390348746	429.782335976368	416.201258151404	444.36920608152	425.299978003142	446.07152377012	434.254313156888
224	6	12	223.925022	374.458013994129	460.58040179193	416.478047521254	444.456350593633	458.509976668228	447.349891875175	440.545160695885
224	6	12	246.6386055	375.081622061403	424.727769646081	416.458977762626	444.452641199453	422.741125898107	444.585660390465	439.528240555743
224	6	12	328.4736255	378.696054419323	434.250701447464	417.188446533905	444.431141550791	432.529675695407	444.298605455457	440.395041346762
224	6	12	202.7712285	385.67566778766	416.955367889369	415.719671059527	444.389624869786	415.138319664558	446.979917783833	439.572964261228
224	6	12	191.3543505	401.773582375974	423.867806680723	417.934942011886	444.29386999777	424.583650173746	445.776017610085	445.151843985111
224	6	12	447.906942	377.354817376171	469.089394529954	418.126716417183	444.439119601656	467.65586958011	445.015366063192	442.179960053872
225	1	1	470.64872925	412.028904916343	316.979576194145	401.006146324433	379.565417025099	351.796484940709	338.029318453826	395.901057601456
225	1	1	594.45887535	432.698327595319	467.311262673377	524.301504589337	400.602705201983	454.695735082837	422.577853078246	380.895403814113
225	1	1	667.3501674	472.224222958798	415.346897388055	463.22341131255	440.832065456765	395.427923941894	454.955629644573	420.653859250428
225	1	1	984.3477606	512.931582885123	531.568504751013	555.719345850863	482.263917472704	503.266198451606	515.781137481843	426.8720615434
225	1	1	1067.1967422	889.512703434952	898.84072417131	752.095056467239	865.547266892949	877.684523136189	890.04142749564	776.994175028225
225	1	1	790.99084575	505.469928972693	541.117226801929	557.50185191994	474.66946425212	515.413333978355	508.517599569722	477.153201707987
225	1	1	947.6906355	479.649764225717	429.250789037546	467.502755486638	448.3897633145	434.906012345362	440.231885396911	485.494276369635
225	1	1	471.25949985	456.406467769598	459.238966463074	514.612949860922	424.732792661638	425.230054606126	461.117176325658	348.639534802047
225	1	1	225.6930783	431.598964269384	427.608381759171	496.887253961746	399.483775880251	423.182259572632	407.936045364436	345.116960396737
225	1	1	779.71326975	506.819681239988	523.945568934482	537.422988650209	476.043238829935	497.748334302473	507.423726668454	504.499073323998
225	1	2	1401.833304	760.820667914179	646.679005141286	675.470550392296	684.189944325038	684.477902652759	675.874497760744	651.472353001283
225	1	2	373.6053153	532.195611126265	427.742802806582	439.138853976914	501.096045698641	500.627919889241	440.690028219264	484.11053384338
225	1	2	476.83766205	611.187897680908	566.469125168877	562.291000089817	564.356853196744	582.977521645579	573.490939498637	556.974055698948
225	1	2	319.48467345	657.693374092359	659.757005843105	737.680064260814	601.6006667283	577.540151015487	664.540885753629	599.047157588335
225	1	2	746.691093	859.941457209569	868.232153271567	936.617815778267	763.570621150212	753.832817492722	852.955339591507	784.403014407108
225	1	2	883.17453285	912.800053224969	914.388493062615	896.213367455688	805.902317230906	844.981597287759	837.662198058182	892.317285733691
225	1	2	602.54476785	736.57753828796	756.74941814896	810.422875213621	664.77488466127	660.302409354413	752.405487524338	673.414837704518
225	1	2	508.2597297	836.553792939874	718.366372131941	744.992400180816	744.840659128263	748.920598372576	739.64874233125	721.028789292483
225	1	2	432.05520825	532.585289741258	637.969856423562	723.377781610561	501.40811900256	476.15239817425	622.452844978242	523.888991855412
225	1	2	176.0618358	375.911109552435	463.904752318508	472.523121231207	375.935929436404	388.360630032566	454.199289954142	390.108569991796
225	1	2	665.7743871	729.382316061873	671.804594844067	704.527713657754	659.012605988204	659.904753624978	682.967929141771	647.68726589485
225	1	3	841.87963215	898.918060598797	887.724304646785	821.614897363581	921.234831574983	954.511670322216	926.878560955478	881.393071767142
225	1	3	277.0184097	379.418727529499	400.482208270079	337.087234630632	389.981978901506	349.626746082838	397.765184461114	389.653297145286
225	1	3	851.19766065	431.57557978131	432.609392816507	404.911315707177	443.318864594001	423.455986274042	442.576515503444	434.001285941652
225	1	3	746.11764945	352.074950025538	318.415145426791	328.483182404072	362.019556474469	313.168392676709	344.949545726741	342.925936309209
225	1	3	530.6046534	567.915651191182	572.388866020109	606.383968044395	582.743590016195	595.755184875707	567.646600230904	593.023263643647
225	1	3	981.642555	636.8722024194	728.715825454518	731.859735956844	653.260262932941	652.487792310538	647.134325629772	734.14256445088
225	1	3	402.21995715	495.087522991237	524.678949409864	553.706043356758	508.267746837529	518.038042436183	497.752556584716	538.17728390787
225	1	3	448.5420414	447.451186521477	430.011480414362	421.990026904978	459.553652266982	489.249783687311	462.160227300708	427.607582234556
225	1	3	608.3889282	408.949805013479	420.122114189796	490.98596954836	420.181188327235	434.756183083291	400.590934837548	446.403087906689
225	1	3	127.72929015	279.612354837595	304.794411439512	337.464371051833	287.917516384683	293.597876382565	282.076803820449	312.005077028152
225	1	3	347.1112521	527.033497416744	523.586671897267	526.118749179754	540.936489537764	595.659690215797	544.253121553104	519.779353487084
225	1	4	733.6029834	694.749000993743	486.10087804315	482.471888846932	513.415181502352	462.213042326066	510.015321633976	506.889811433909
225	1	4	289.7170623	301.946751275841	352.767517874425	321.516759528644	357.767672592991	381.561401501603	340.414508577611	358.477834811377
225	1	4	510.62016285	701.228720989143	534.13874499715	628.091870951124	515.982764240075	504.545726630301	541.180446337915	516.457275988242
225	1	4	495.62587215	628.156498717068	608.917543661778	669.105156491787	487.027967328174	499.023883540572	611.408203326688	486.179771075525
225	1	4	476.04658365	478.289617565781	542.550785860343	591.815961537324	427.643361623992	429.585414068916	549.623752367849	430.223990515701
225	1	4	624.66592545	791.939582220956	640.038634070217	923.46479252951	551.926854661894	565.258759880412	639.4882403901	564.783050058901
225	1	4	354.0235743	389.011409906884	479.850782927586	550.274222154166	392.26695878521	391.809245929693	486.219479811638	399.121248312445
225	1	4	401.51196945	421.223603241916	394.765981411401	335.604979705507	405.03100902348	390.633042400487	401.30958324239	400.852971689416
225	1	4	455.79403485	532.380493199964	626.215457487888	742.532549182396	449.076818416138	451.762340991659	637.274500222333	455.50784372898
225	1	4	69.0216885	198.131690714067	366.145984187257	345.908542714431	316.631055948561	272.522030318661	391.866482558641	322.187686942131
225	1	4	157.97440305	350.689035379579	403.511568613217	362.875142256877	377.081755200072	388.066228671843	399.822698354275	375.852265194244
225	1	5	382.96498725	816.524579915789	905.811195062335	716.012032788635	926.327231378605	980.417017143697	943.256460436269	847.110131702223
225	1	5	437.76443205	455.698618270068	515.70238606675	561.37552271052	407.58455182567	414.292799201685	465.842926155681	501.387988542855
225	1	5	338.75892	635.266317756798	550.650808848531	577.239063910125	665.740669994245	552.816771395578	712.3556158276	683.240019430741
225	1	5	683.35425045	623.077759607408	684.725152461553	722.678978297632	648.217747626177	601.460920092467	809.287933289799	734.274815715919
225	1	5	447.5602566	607.16214871386	748.660552874763	787.089099910875	625.336615115687	546.814364049069	750.816493061578	827.931076687428
225	1	5	698.01411825	727.971830605209	1175.72207143802	1056.52544024476	799.019068047907	866.99670251573	955.16408419691	1076.36508453223
225	1	5	876.66549975	507.972091992734	731.013029148917	751.969930252007	482.735690354499	505.477501549153	596.810460939885	690.002347927323
225	1	5	197.53008885	546.574455871606	548.075945415546	540.360321622586	538.23251099421	564.009250105243	592.984372533756	518.854504819581
225	1	5	858.09507165	590.699258026929	744.566879759657	859.083993083815	601.668683935861	544.480396187872	892.961116692366	798.926070009804
225	1	5	112.5337473	276.299775691758	328.714009160655	543.008164578008	149.671191369804	110.53454287265	311.08371801414	360.749855462486
225	1	5	166.8448503	348.607653105312	111.380311506686	308.456085648529	253.624858980674	165.129093064678	342.561755933632	218.595963845512
225	1	6	497.883006	531.049194196152	494.498929490751	489.518136404836	529.112432086365	485.30759060825	557.762143475062	536.806571036571
225	1	6	1112.61875895	563.231389865381	549.530841193288	551.295499748559	564.942583933364	535.2284489351	576.176747438084	579.616861856572
225	1	6	1302.65572455	505.088195664163	465.107621228551	461.992639853888	500.208670234272	470.292162648233	523.847745216796	492.030408202997
225	1	6	2716.3285704	707.459485952211	721.568320407817	707.669970033363	725.519402137711	696.424635085412	751.410315256613	752.942991676425
225	1	6	898.75114515	568.984206222556	602.739509948831	647.718713784956	571.347500668817	560.239021423271	601.55926557027	620.376740161787
225	1	6	694.5282819	716.068820147958	731.751214044504	718.679148661379	735.104632266373	713.275088946275	779.703574482471	755.224455800314
225	1	6	1655.96620995	820.985826825572	857.9195252859	825.056243647325	851.914321674413	835.549315835419	854.146589175489	876.981903464968
225	1	6	326.4596325	422.148415985851	422.433764226707	475.387803087461	407.867397731479	412.673678096585	418.841635972866	419.643747610961
225	1	6	1136.8048725	810.07992891079	852.703632908389	833.79098961713	839.772204886274	830.712434987824	880.966320126687	864.908893086375
225	1	6	449.47923975	372.232419484172	313.394875355283	338.809261522748	352.293261254537	303.754910497384	393.825730335471	360.18058242887
225	1	6	373.75320105	404.127825544155	360.207990873412	386.221490782331	387.804114960631	356.341452771072	422.122331335021	390.124907927214
225	1	7	1454.4532611	593.238249718253	548.082125960475	708.148134103121	548.082125960475	504.727832807052	528.194021361225	617.240670587398
